Year,Code,Waste,WstOper,Value
2009,49,7,1,2856600
2009,49,7,2,2357400
2009,49,7,3,2357400
2009,49,8,1,21000
2009,49,8,2,15846
2009,49,8,3,0
2009,372,0,1,161579
2009,372,0,2,95128
2009,372,0,3,92354
2009,372,1,1,57263
2009,372,1,2,39552
2009,372,1,3,39545
2009,372,2,1,52603
2009,372,2,2,14466
2009,372,2,3,11916
2009,372,3,1,4673
2009,372,3,2,4003
2009,372,3,3,3786
2009,372,4,1,9633
2009,372,4,2,3478
2009,372,4,3,3478
2009,372,5,1,-1
2009,372,5,2,-1
2009,372,5,3,-1
2009,372,6,1,-1
2009,372,6,2,-1
2009,372,6,3,-1
2009,372,7,1,37407
2009,372,7,2,33629
2009,372,7,3,33629
2009,372,8,1,-1
2009,372,8,2,-1
2009,372,8,3,-1
2009,353,0,1,972430
2009,353,0,2,679535
2009,353,0,3,631439
2009,353,1,1,370194
2009,353,1,2,300662
2009,353,1,3,300662
2009,353,2,1,224350
2009,353,2,2,81175
2009,353,2,3,81175
2009,353,3,1,109585
2009,353,3,2,108528
2009,353,3,3,86694
2009,353,4,1,53208
2009,353,4,2,30115
2009,353,4,3,30115
2009,353,5,1,-1
2009,353,5,2,-1
2009,353,5,3,-1
2009,353,6,1,-1
2009,353,6,2,-1
2009,353,6,3,-1
2009,353,7,1,156176
2009,353,7,2,118456
2009,353,7,3,118456
2009,353,8,1,58917
2009,353,8,2,40599
2009,353,8,3,14337
2009,30,0,1,1008000
2009,30,0,2,527400
2009,30,0,3,527400
2009,30,1,1,430000
2009,30,1,2,357000
2009,30,1,3,357000
2009,30,2,1,237000
2009,30,2,2,63200
2009,30,2,3,63200
2009,30,3,1,54200
2009,30,3,2,20200
2009,30,3,3,20200
2009,30,4,1,131800
2009,30,4,2,63500
2009,30,4,3,63500
2009,30,5,1,22600
2009,30,5,2,8500
2009,30,5,3,8500
2009,30,6,1,109200
2009,30,6,2,55000
2009,30,6,3,55000
2009,30,7,1,155000
2009,30,7,2,23500
2009,30,7,3,23500
2009,30,8,1,-1
2009,30,8,2,-1
2009,30,8,3,-1
2009,34,0,1,7424350
2009,34,0,2,5034311
2009,34,0,3,4476533
2009,34,1,1,3280086
2009,34,1,2,2692676
2009,34,1,3,2515394
2009,34,2,1,1442916
2009,34,2,2,631103
2009,34,2,3,383103
2009,34,3,1,690753
2009,34,3,2,519209
2009,34,3,3,386988
2009,34,4,1,441919
2009,34,4,2,312132
2009,34,4,3,312132
2009,34,5,1,-1
2009,34,5,2,-1
2009,34,5,3,-1
2009,34,6,1,-1
2009,34,6,2,-1
2009,34,6,3,-1
2009,34,7,1,1555188
2009,34,7,2,878916
2009,34,7,3,878916
2009,34,8,1,13488
2009,34,8,2,275
2009,34,8,3,-1
2009,33,0,1,12277691
2009,33,0,2,8157541
2009,33,0,3,6924754
2009,33,1,1,4378975
2009,33,1,2,4180877
2009,33,1,3,3747086
2009,33,2,1,1877058
2009,33,2,2,1090940
2009,33,2,3,469540
2009,33,3,1,2473640
2009,33,3,2,493000
2009,33,3,3,320000
2009,33,4,1,670114
2009,33,4,2,435724
2009,33,4,3,431128
2009,33,5,1,51132
2009,33,5,2,28964
2009,33,5,3,24368
2009,33,6,1,618982
2009,33,6,2,406760
2009,33,6,3,406760
2009,33,7,1,2872995
2009,33,7,2,1957000
2009,33,7,3,1957000
2009,33,8,1,4909
2009,33,8,2,0
2009,33,8,3,0
2009,385,0,1,-1
2009,385,0,2,-1
2009,385,0,3,-1
2009,385,1,1,-1
2009,385,1,2,-1
2009,385,1,3,-1
2009,385,2,1,-1
2009,385,2,2,-1
2009,385,2,3,-1
2009,385,3,1,-1
2009,385,3,2,-1
2009,385,3,3,-1
2009,385,4,1,-1
2009,385,4,2,-1
2009,385,4,3,-1
2009,385,5,1,-1
2009,385,5,2,-1
2009,385,5,3,-1
2009,385,6,1,-1
2009,385,6,2,-1
2009,385,6,3,-1
2009,385,7,1,-1
2009,385,7,2,-1
2009,385,7,3,-1
2009,385,8,1,-1
2009,385,8,2,-1
2009,385,8,3,-1
2009,39,0,1,10862000
2009,39,0,2,8035000
2009,39,0,3,6949000
2009,39,1,1,4092000
2009,39,1,2,3619000
2009,39,1,3,3291000
2009,39,2,1,2092000
2009,39,2,2,1394000
2009,39,2,3,701000
2009,39,3,1,2094000
2009,39,3,2,1269000
2009,39,3,3,1208000
2009,39,4,1,519200
2009,39,4,2,390800
2009,39,4,3,387200
2009,39,5,1,61200
2009,39,5,2,34800
2009,39,5,3,31200
2009,39,6,1,458000
2009,39,6,2,356000
2009,39,6,3,356000
2009,39,7,1,2065000
2009,39,7,2,1362000
2009,39,7,3,1362000
2009,39,8,1,0
2009,39,8,2,0
2009,39,8,3,0
2009,357,0,1,79758
2009,357,0,2,33892
2009,357,0,3,33638
2009,357,1,1,25408
2009,357,1,2,20055
2009,357,1,3,20051
2009,357,2,1,15744
2009,357,2,2,2858
2009,357,2,3,2858
2009,357,3,1,7541
2009,357,3,2,2108
2009,357,3,3,1858
2009,357,4,1,5662
2009,357,4,2,5547
2009,357,4,3,5547
2009,357,5,1,-1
2009,357,5,2,0
2009,357,5,3,0
2009,357,6,1,-1
2009,357,6,2,0
2009,357,6,3,0
2009,357,7,1,20208
2009,357,7,2,4023
2009,357,7,3,4023
2009,357,8,1,5195
2009,357,8,2,10
2009,357,8,3,10
2009,371,0,1,186223
2009,371,0,2,95215
2009,371,0,3,83559
2009,371,1,1,57979
2009,371,1,2,43275
2009,371,1,3,43275
2009,371,2,1,31254
2009,371,2,2,10223
2009,371,2,3,6338
2009,371,3,1,44151
2009,371,3,2,17620
2009,371,3,3,9849
2009,371,4,1,8516
2009,371,4,2,4407
2009,371,4,3,4407
2009,371,5,1,-1
2009,371,5,2,-1
2009,371,5,3,-1
2009,371,6,1,-1
2009,371,6,2,-1
2009,371,6,3,-1
2009,371,7,1,44323
2009,371,7,2,19690
2009,371,7,3,19690
2009,371,8,1,-1
2009,371,8,2,-1
2009,371,8,3,-1
2009,370,0,1,260704
2009,370,0,2,152313
2009,370,0,3,150362
2009,370,1,1,82009
2009,370,1,2,60295
2009,370,1,3,60287
2009,370,2,1,54141
2009,370,2,2,19458
2009,370,2,3,19458
2009,370,3,1,45156
2009,370,3,2,19540
2009,370,3,3,17597
2009,370,4,1,11038
2009,370,4,2,6946
2009,370,4,3,6946
2009,370,5,1,-1
2009,370,5,2,-1
2009,370,5,3,-1
2009,370,6,1,-1
2009,370,6,2,-1
2009,370,6,3,-1
2009,370,7,1,60315
2009,370,7,2,45875
2009,370,7,3,45875
2009,370,8,1,8045
2009,370,8,2,199
2009,370,8,3,199
2009,352,0,1,91260
2009,352,0,2,83367
2009,352,0,3,55683
2009,352,1,1,31174
2009,352,1,2,29395
2009,352,1,3,23846
2009,352,2,1,20688
2009,352,2,2,17790
2009,352,2,3,5090
2009,352,3,1,8096
2009,352,3,2,7993
2009,352,3,3,1162
2009,352,4,1,5338
2009,352,4,2,4497
2009,352,4,3,4497
2009,352,5,1,-1
2009,352,5,2,-1
2009,352,5,3,-1
2009,352,6,1,-1
2009,352,6,2,-1
2009,352,6,3,-1
2009,352,7,1,22804
2009,352,7,2,21087
2009,352,7,3,21087
2009,352,8,1,3160
2009,352,8,2,2605
2009,352,8,3,0
2009,36,0,1,977814
2009,36,0,2,537809
2009,36,0,3,499790
2009,36,1,1,320884
2009,36,1,2,302736
2009,36,1,3,301653
2009,36,2,1,229376
2009,36,2,2,91140
2009,36,2,3,56283
2009,36,3,1,175450
2009,36,3,2,42823
2009,36,3,3,41068
2009,36,4,1,86652
2009,36,4,2,59522
2009,36,4,3,59522
2009,36,5,1,-1
2009,36,5,2,-1
2009,36,5,3,-1
2009,36,6,1,-1
2009,36,6,2,-1
2009,36,6,3,-1
2009,36,7,1,146447
2009,36,7,2,35730
2009,36,7,3,35730
2009,36,8,1,19005
2009,36,8,2,5858
2009,36,8,3,5534
2009,356,0,1,50542
2009,356,0,2,18647
2009,356,0,3,18178
2009,356,1,1,16616
2009,356,1,2,8268
2009,356,1,3,8045
2009,356,2,1,13299
2009,356,2,2,6929
2009,356,2,3,6769
2009,356,3,1,2818
2009,356,3,2,55
2009,356,3,3,55
2009,356,4,1,3643
2009,356,4,2,2191
2009,356,4,3,2144
2009,356,5,1,-1
2009,356,5,2,0
2009,356,5,3,0
2009,356,6,1,-1
2009,356,6,2,0
2009,356,6,3,0
2009,356,7,1,13426
2009,356,7,2,1204
2009,356,7,3,1165
2009,356,8,1,740
2009,356,8,2,0
2009,356,8,3,0
2009,31,0,1,2528500
2009,31,0,2,2450990
2009,31,0,3,1893000
2009,31,1,1,1026500
2009,31,1,2,1026050
2009,31,1,3,973000
2009,31,2,1,427500
2009,31,2,2,424070
2009,31,2,3,164000
2009,31,3,1,393500
2009,31,3,2,392870
2009,31,3,3,148000
2009,31,4,1,172000
2009,31,4,2,149000
2009,31,4,3,149000
2009,31,5,1,-1
2009,31,5,2,-1
2009,31,5,3,-1
2009,31,6,1,-1
2009,31,6,2,-1
2009,31,6,3,-1
2009,31,7,1,500000
2009,31,7,2,459000
2009,31,7,3,459000
2009,31,8,1,9000
2009,31,8,2,0
2009,31,8,3,0
2009,43,0,1,1163931
2009,43,0,2,1077883
2009,43,0,3,778788
2009,43,1,1,481084
2009,43,1,2,473910
2009,43,1,3,408064
2009,43,2,1,255811
2009,43,2,2,247939
2009,43,2,3,83683
2009,43,3,1,61662
2009,43,3,2,54218
2009,43,3,3,13454
2009,43,4,1,55741
2009,43,4,2,34241
2009,43,4,3,34241
2009,43,5,1,-1
2009,43,5,2,-1
2009,43,5,3,-1
2009,43,6,1,-1
2009,43,6,2,-1
2009,43,6,3,-1
2009,43,7,1,270088
2009,43,7,2,229044
2009,43,7,3,229044
2009,43,8,1,39545
2009,43,8,2,38531
2009,43,8,3,10302
2009,48,0,1,3780155
2009,48,0,2,1899996
2009,48,0,3,1392885
2009,48,1,1,1192868
2009,48,1,2,677709
2009,48,1,3,607297
2009,48,2,1,666406
2009,48,2,2,261179
2009,48,2,3,142987
2009,48,3,1,876817
2009,48,3,2,521007
2009,48,3,3,202604
2009,48,4,1,206785
2009,48,4,2,89172
2009,48,4,3,89068
2009,48,5,1,64213
2009,48,5,2,41209
2009,48,5,3,41209
2009,48,6,1,142572
2009,48,6,2,47963
2009,48,6,3,47859
2009,48,7,1,837279
2009,48,7,2,350929
2009,48,7,3,350929
2009,48,8,1,0
2009,48,8,2,0
2009,48,8,3,0
2009,351,0,1,1719274
2009,351,0,2,1131921
2009,351,0,3,1030551
2009,351,1,1,710695
2009,351,1,2,620499
2009,351,1,3,565217
2009,351,2,1,378068
2009,351,2,2,136851
2009,351,2,3,96334
2009,351,3,1,110294
2009,351,3,2,77571
2009,351,3,3,72000
2009,351,4,1,100100
2009,351,4,2,64483
2009,351,4,3,64483
2009,351,5,1,-1
2009,351,5,2,-1
2009,351,5,3,-1
2009,351,6,1,-1
2009,351,6,2,-1
2009,351,6,3,-1
2009,351,7,1,420117
2009,351,7,2,232517
2009,351,7,3,232517
2009,351,8,1,-1
2009,351,8,2,-1
2009,351,8,3,-1
2009,40,0,1,998690
2009,40,0,2,466780
2009,40,0,3,404200
2009,40,1,1,271560
2009,40,1,2,199130
2009,40,1,3,186540
2009,40,2,1,293800
2009,40,2,2,83800
2009,40,2,3,69810
2009,40,3,1,188350
2009,40,3,2,60780
2009,40,3,3,24780
2009,40,4,1,63380
2009,40,4,2,35720
2009,40,4,3,35720
2009,40,5,1,18260
2009,40,5,2,2330
2009,40,5,3,2330
2009,40,6,1,45120
2009,40,6,2,33390
2009,40,6,3,33390
2009,40,7,1,179730
2009,40,7,2,86550
2009,40,7,3,86550
2009,40,8,1,1870
2009,40,8,2,800
2009,40,8,3,800
2009,386,0,1,206994
2009,386,0,2,110634
2009,386,0,3,102769
2009,386,1,1,82312
2009,386,1,2,59357
2009,386,1,3,59136
2009,386,2,1,46603
2009,386,2,2,19683
2009,386,2,3,19586
2009,386,3,1,28912
2009,386,3,2,10724
2009,386,3,3,3177
2009,386,4,1,15988
2009,386,4,2,4295
2009,386,4,3,4295
2009,386,5,1,-1
2009,386,5,2,-1
2009,386,5,3,-1
2009,386,6,1,-1
2009,386,6,2,-1
2009,386,6,3,-1
2009,386,7,1,31627
2009,386,7,2,16575
2009,386,7,3,16575
2009,386,8,1,1552
2009,386,8,2,0
2009,386,8,3,0
2009,421,0,1,395304
2009,421,0,2,249662
2009,421,0,3,236590
2009,421,1,1,150725
2009,421,1,2,134523
2009,421,1,3,126903
2009,421,2,1,91389
2009,421,2,2,46938
2009,421,2,3,45044
2009,421,3,1,39147
2009,421,3,2,6765
2009,421,3,3,3408
2009,421,4,1,26058
2009,421,4,2,16068
2009,421,4,3,15968
2009,421,5,1,-1
2009,421,5,2,-1
2009,421,5,3,-1
2009,421,6,1,-1
2009,421,6,2,-1
2009,421,6,3,-1
2009,421,7,1,87719
2009,421,7,2,45332
2009,421,7,3,45236
2009,421,8,1,266
2009,421,8,2,36
2009,421,8,3,31
2009,358,0,1,653796
2009,358,0,2,575300
2009,358,0,3,362811
2009,358,1,1,241978
2009,358,1,2,272509
2009,358,1,3,229208
2009,358,2,1,112341
2009,358,2,2,50848
2009,358,2,3,28478
2009,358,3,1,194307
2009,358,3,2,186690
2009,358,3,3,39873
2009,358,4,1,46251
2009,358,4,2,38983
2009,358,4,3,38983
2009,358,5,1,-1
2009,358,5,2,-1
2009,358,5,3,-1
2009,358,6,1,-1
2009,358,6,2,-1
2009,358,6,3,-1
2009,358,7,1,58275
2009,358,7,2,26269
2009,358,7,3,26269
2009,358,8,1,644
2009,358,8,2,1
2009,358,8,3,-1
2009,46,0,1,1420278
2009,46,0,2,1094004
2009,46,0,3,836408
2009,46,1,1,646709
2009,46,1,2,479702
2009,46,1,3,479702
2009,46,2,1,191618
2009,46,2,2,79542
2009,46,2,3,71946
2009,46,3,1,307009
2009,46,3,2,307000
2009,46,3,3,57000
2009,46,4,1,63880
2009,46,4,2,49660
2009,46,4,3,49660
2009,46,5,1,25796
2009,46,5,2,19494
2009,46,5,3,19494
2009,46,6,1,38084
2009,46,6,2,30166
2009,46,6,3,30166
2009,46,7,1,197000
2009,46,7,2,178100
2009,46,7,3,178100
2009,46,8,1,14062
2009,46,8,2,0
2009,46,8,3,0
2009,44,0,1,10786827
2009,44,0,2,7199103
2009,44,0,3,6662316
2009,44,1,1,3757500
2009,44,1,2,3473815
2009,44,1,3,3151743
2009,44,2,1,2442000
2009,44,2,2,802953
2009,44,2,3,588238
2009,44,3,1,1055607
2009,44,3,2,811960
2009,44,3,3,811960
2009,44,4,1,823500
2009,44,4,2,451908
2009,44,4,3,451908
2009,44,5,1,147500
2009,44,5,2,60982
2009,44,5,3,60982
2009,44,6,1,676000
2009,44,6,2,390926
2009,44,6,3,390926
2009,44,7,1,2686000
2009,44,7,2,1658467
2009,44,7,3,1658467
2009,44,8,1,22220
2009,44,8,2,-1
2009,44,8,3,-1
2009,354,0,1,-1
2009,354,0,2,-1
2009,354,0,3,-1
2009,354,1,1,-1
2009,354,1,2,-1
2009,354,1,3,-1
2009,354,2,1,-1
2009,354,2,2,-1
2009,354,2,3,-1
2009,354,3,1,-1
2009,354,3,2,-1
2009,354,3,3,-1
2009,354,4,1,-1
2009,354,4,2,-1
2009,354,4,3,-1
2009,354,5,1,-1
2009,354,5,2,-1
2009,354,5,3,-1
2009,354,6,1,-1
2009,354,6,2,-1
2009,354,6,3,-1
2009,354,7,1,-1
2009,354,7,2,-1
2009,354,7,3,-1
2009,354,8,1,-1
2009,354,8,2,-1
2009,354,8,3,-1
2009,423,0,1,5999
2009,423,0,2,5999
2009,423,0,3,3000
2009,423,1,1,2400
2009,423,1,2,2400
2009,423,1,3,1872
2009,423,2,1,670
2009,423,2,2,670
2009,423,2,3,20
2009,423,3,1,899
2009,423,3,2,899
2009,423,3,3,0
2009,423,4,1,243
2009,423,4,2,243
2009,423,4,3,243
2009,423,5,1,163
2009,423,5,2,163
2009,423,5,3,163
2009,423,6,1,80
2009,423,6,2,80
2009,423,6,3,80
2009,423,7,1,1365
2009,423,7,2,1365
2009,423,7,3,865
2009,423,8,1,423
2009,423,8,2,423
2009,423,8,3,0
2009,47,0,1,705215
2009,47,0,2,570743
2009,47,0,3,374501
2009,47,1,1,307000
2009,47,1,2,289960
2009,47,1,3,244227
2009,47,2,1,147348
2009,47,2,2,116904
2009,47,2,3,44210
2009,47,3,1,160409
2009,47,3,2,94449
2009,47,3,3,16634
2009,47,4,1,20630
2009,47,4,2,15587
2009,47,4,3,15587
2009,47,5,1,-1
2009,47,5,2,0
2009,47,5,3,0
2009,47,6,1,-1
2009,47,6,2,0
2009,47,6,3,0
2009,47,7,1,62846
2009,47,7,2,53843
2009,47,7,3,53843
2009,47,8,1,6982
2009,47,8,2,0
2009,47,8,3,0
2010,32,0,1,1685954
2010,32,0,2,1609914
2010,32,0,3,1344669
2010,32,1,1,648075
2010,32,1,2,621974
2010,32,1,3,582109
2010,32,2,1,315505
2010,32,2,2,277080
2010,32,2,3,130862
2010,32,3,1,195664
2010,32,3,2,195665
2010,32,3,3,123801
2010,32,4,1,127479
2010,32,4,2,120731
2010,32,4,3,120731
2010,32,5,1,-1
2010,32,5,2,0
2010,32,5,3,0
2010,32,6,1,-1
2010,32,6,2,0
2010,32,6,3,0
2010,32,7,1,386189
2010,32,7,2,386189
2010,32,7,3,386189
2010,32,8,1,13042
2010,32,8,2,8275
2010,32,8,3,977
2010,359,0,1,321197
2010,359,0,2,199074
2010,359,0,3,197958
2010,359,1,1,138716
2010,359,1,2,113690
2010,359,1,3,113543
2010,359,2,1,81978
2010,359,2,2,34111
2010,359,2,3,33553
2010,359,3,1,18741
2010,359,3,2,10389
2010,359,3,3,10074
2010,359,4,1,15744
2010,359,4,2,8052
2010,359,4,3,8052
2010,359,5,1,-1
2010,359,5,2,0
2010,359,5,3,0
2010,359,6,1,-1
2010,359,6,2,0
2010,359,6,3,0
2010,359,7,1,63962
2010,359,7,2,32803
2010,359,7,3,32735
2010,359,8,1,2055
2010,359,8,2,28
2010,359,8,3,0
2010,420,0,1,922726
2010,420,0,2,719083
2010,420,0,3,646015
2010,420,1,1,353413
2010,420,1,2,349734
2010,420,1,3,330507
2010,420,2,1,209550
2010,420,2,2,160709
2010,420,2,3,113161
2010,420,3,1,105358
2010,420,3,2,44049
2010,420,3,3,38275
2010,420,4,1,49752
2010,420,4,2,31826
2010,420,4,3,31826
2010,420,5,1,9141
2010,420,5,2,2293
2010,420,5,3,2293
2010,420,6,1,40611
2010,420,6,2,29533
2010,420,6,3,29533
2010,420,7,1,176271
2010,420,7,2,128886
2010,420,7,3,128886
2010,420,8,1,28382
2010,420,8,2,3879
2010,420,8,3,3360
2010,45,0,1,693950
2010,45,0,2,750484
2010,45,0,3,582952
2010,45,1,1,381347
2010,45,1,2,381100
2010,45,1,3,356652
2010,45,2,1,165449
2010,45,2,2,161796
2010,45,2,3,43681
2010,45,3,1,36115
2010,45,3,2,51087
2010,45,3,3,31087
2010,45,4,1,33931
2010,45,4,2,26101
2010,45,4,3,26101
2010,45,5,1,-1
2010,45,5,2,0
2010,45,5,3,0
2010,45,6,1,-1
2010,45,6,2,0
2010,45,6,3,0
2010,45,7,1,71985
2010,45,7,2,125431
2010,45,7,3,125431
2010,45,8,1,5123
2010,45,8,2,4969
2010,45,8,3,0
2010,49,0,1,16002600
2010,49,0,2,15308618
2010,49,0,3,11627900
2010,49,1,1,7196200
2010,49,1,2,7101075
2010,49,1,3,6492300
2010,49,2,1,2690100
2010,49,2,2,2614811
2010,49,2,3,1327600
2010,49,3,1,2549700
2010,49,3,2,2460750
2010,49,3,3,700000
2010,49,4,1,833400
2010,49,4,2,780262
2010,49,4,3,772300
2010,49,5,1,90600
2010,49,5,2,87462
2010,49,5,3,79500
2010,49,6,1,742800
2010,49,6,2,692800
2010,49,6,3,692800
2010,49,7,1,2711800
2010,49,7,2,2335700
2010,49,7,3,2335700
2010,49,8,1,21400
2010,49,8,2,16020
2010,49,8,3,0
2010,372,0,1,157907
2010,372,0,2,97312
2010,372,0,3,88650
2010,372,1,1,54154
2010,372,1,2,45822
2010,372,1,3,44899
2010,372,2,1,50884
2010,372,2,2,21686
2010,372,2,3,16993
2010,372,3,1,8553
2010,372,3,2,8437
2010,372,3,3,5391
2010,372,4,1,12173
2010,372,4,2,7419
2010,372,4,3,7419
2010,372,5,1,-1
2010,372,5,2,0
2010,372,5,3,0
2010,372,6,1,-1
2010,372,6,2,0
2010,372,6,3,0
2010,372,7,1,32143
2010,372,7,2,13948
2010,372,7,3,13948
2010,372,8,1,0
2010,372,8,2,0
2010,372,8,3,0
2010,353,0,1,863714
2010,353,0,2,636933
2010,353,0,3,572116
2010,353,1,1,325874
2010,353,1,2,273647
2010,353,1,3,273647
2010,353,2,1,187617
2010,353,2,2,73849
2010,353,2,3,73842
2010,353,3,1,101483
2010,353,3,2,100639
2010,353,3,3,84440
2010,353,4,1,48889
2010,353,4,2,29097
2010,353,4,3,29097
2010,353,5,1,-1
2010,353,5,2,0
2010,353,5,3,0
2010,353,6,1,-1
2010,353,6,2,0
2010,353,6,3,0
2010,353,7,1,142072
2010,353,7,2,110520
2010,353,7,3,110520
2010,353,8,1,57779
2010,353,8,2,49181
2010,353,8,3,570
2010,30,0,1,927400
2010,30,0,2,545634
2010,30,0,3,544080
2010,30,1,1,392900
2010,30,1,2,369780
2010,30,1,3,369780
2010,30,2,1,221500
2010,30,2,2,66730
2010,30,2,3,66730
2010,30,3,1,50500
2010,30,3,2,26841
2010,30,3,3,25287
2010,30,4,1,127400
2010,30,4,2,53360
2010,30,4,3,53360
2010,30,5,1,21500
2010,30,5,2,8000
2010,30,5,3,8000
2010,30,6,1,105900
2010,30,6,2,45360
2010,30,6,3,45360
2010,30,7,1,135100
2010,30,7,2,28923
2010,30,7,3,28923
2010,30,8,1,-1
2010,30,8,2,0
2010,30,8,3,0
2010,34,0,1,7389590
2010,34,0,2,5176210
2010,34,0,3,4575396
2010,34,1,1,3460628
2010,34,1,2,2824667
2010,34,1,3,2634177
2010,34,2,1,1397689
2010,34,2,2,713525
2010,34,2,3,407525
2010,34,3,1,576563
2010,34,3,2,425718
2010,34,3,3,321394
2010,34,4,1,435587
2010,34,4,2,307833
2010,34,4,3,307833
2010,34,5,1,-1
2010,34,5,2,0
2010,34,5,3,0
2010,34,6,1,-1
2010,34,6,2,0
2010,34,6,3,0
2010,34,7,1,1513658
2010,34,7,2,904467
2010,34,7,3,904467
2010,34,8,1,5465
2010,34,8,2,0
2010,34,8,3,0
2010,33,0,1,12515928
2010,33,0,2,8798976
2010,33,0,3,7645844
2010,33,1,1,4672591
2010,33,1,2,4477767
2010,33,1,3,4292681
2010,33,2,1,2001571
2010,33,2,2,1224244
2010,33,2,3,474040
2010,33,3,1,2412875
2010,33,3,2,673214
2010,33,3,3,460000
2010,33,4,1,594947
2010,33,4,2,449751
2010,33,4,3,445123
2010,33,5,1,54615
2010,33,5,2,30991
2010,33,5,3,26363
2010,33,6,1,540332
2010,33,6,2,418760
2010,33,6,3,418760
2010,33,7,1,2828940
2010,33,7,2,1974000
2010,33,7,3,1974000
2010,33,8,1,5004
2010,33,8,2,0
2010,33,8,3,0
2010,385,0,1,-1
2010,385,0,2,-1
2010,385,0,3,-1
2010,385,1,1,-1
2010,385,1,2,-1
2010,385,1,3,-1
2010,385,2,1,-1
2010,385,2,2,-1
2010,385,2,3,-1
2010,385,3,1,-1
2010,385,3,2,-1
2010,385,3,3,-1
2010,385,4,1,-1
2010,385,4,2,-1
2010,385,4,3,-1
2010,385,5,1,-1
2010,385,5,2,-1
2010,385,5,3,-1
2010,385,6,1,-1
2010,385,6,2,-1
2010,385,6,3,-1
2010,385,7,1,-1
2010,385,7,2,-1
2010,385,7,3,-1
2010,385,8,1,-1
2010,385,8,2,-1
2010,385,8,3,-1
2010,39,0,1,11411000
2010,39,0,2,8528000
2010,39,0,3,7346000
2010,39,1,1,4338000
2010,39,1,2,3777000
2010,39,1,3,3416000
2010,39,2,1,2071000
2010,39,2,2,1459000
2010,39,2,3,715000
2010,39,3,1,2281000
2010,39,3,2,1412000
2010,39,3,3,1339000
2010,39,4,1,568000
2010,39,4,2,409000
2010,39,4,3,405000
2010,39,5,1,64000
2010,39,5,2,51000
2010,39,5,3,47000
2010,39,6,1,504000
2010,39,6,2,358000
2010,39,6,3,358000
2010,39,7,1,2153000
2010,39,7,2,1471000
2010,39,7,3,1471000
2010,39,8,1,0
2010,39,8,2,0
2010,39,8,3,0
2010,357,0,1,79528
2010,357,0,2,39848
2010,357,0,3,39770
2010,357,1,1,25373
2010,357,1,2,21181
2010,357,1,3,21169
2010,357,2,1,15786
2010,357,2,2,4307
2010,357,2,3,4299
2010,357,3,1,7118
2010,357,3,2,658
2010,357,3,3,600
2010,357,4,1,7247
2010,357,4,2,8459
2010,357,4,3,8459
2010,357,5,1,3046
2010,357,5,2,207
2010,357,5,3,207
2010,357,6,1,4201
2010,357,6,2,8252
2010,357,6,3,8252
2010,357,7,1,20353
2010,357,7,2,5126
2010,357,7,3,5126
2010,357,8,1,3651
2010,357,8,2,117
2010,357,8,3,117
2010,371,0,1,213905
2010,371,0,2,112715
2010,371,0,3,104643
2010,371,1,1,63824
2010,371,1,2,47843
2010,371,1,3,47813
2010,371,2,1,35192
2010,371,2,2,12111
2010,371,2,3,8447
2010,371,3,1,52175
2010,371,3,2,19988
2010,371,3,3,15610
2010,371,4,1,10818
2010,371,4,2,8070
2010,371,4,3,8070
2010,371,5,1,-1
2010,371,5,2,0
2010,371,5,3,0
2010,371,6,1,-1
2010,371,6,2,0
2010,371,6,3,0
2010,371,7,1,51896
2010,371,7,2,24703
2010,371,7,3,24703
2010,371,8,1,0
2010,371,8,2,0
2010,371,8,3,0
2010,370,0,1,272478
2010,370,0,2,166053
2010,370,0,3,164616
2010,370,1,1,82360
2010,370,1,2,68776
2010,370,1,3,68763
2010,370,2,1,56522
2010,370,2,2,21689
2010,370,2,3,21689
2010,370,3,1,53780
2010,370,3,2,26379
2010,370,3,3,24955
2010,370,4,1,11632
2010,370,4,2,8039
2010,370,4,3,8039
2010,370,5,1,-1
2010,370,5,2,0
2010,370,5,3,0
2010,370,6,1,-1
2010,370,6,2,0
2010,370,6,3,0
2010,370,7,1,61238
2010,370,7,2,40989
2010,370,7,3,40989
2010,370,8,1,6946
2010,370,8,2,181
2010,370,8,3,181
2010,352,0,1,102489
2010,352,0,2,92505
2010,352,0,3,67598
2010,352,1,1,29998
2010,352,1,2,27812
2010,352,1,3,22788
2010,352,2,1,22288
2010,352,2,2,18497
2010,352,2,3,6903
2010,352,3,1,8955
2010,352,3,2,8832
2010,352,3,3,2876
2010,352,4,1,5181
2010,352,4,2,4116
2010,352,4,3,4116
2010,352,5,1,-1
2010,352,5,2,0
2010,352,5,3,0
2010,352,6,1,-1
2010,352,6,2,0
2010,352,6,3,0
2010,352,7,1,32974
2010,352,7,2,30916
2010,352,7,3,30916
2010,352,8,1,3094
2010,352,8,2,2334
2010,352,8,3,0
2010,36,0,1,880773
2010,36,0,2,548698
2010,36,0,3,517003
2010,36,1,1,312054
2010,36,1,2,298200
2010,36,1,3,295547
2010,36,2,1,210920
2010,36,2,2,94491
2010,36,2,3,68625
2010,36,3,1,182385
2010,36,3,2,65532
2010,36,3,3,62358
2010,36,4,1,70256
2010,36,4,2,53209
2010,36,4,3,53209
2010,36,5,1,-1
2010,36,5,2,0
2010,36,5,3,0
2010,36,6,1,-1
2010,36,6,2,0
2010,36,6,3,0
2010,36,7,1,103514
2010,36,7,2,36613
2010,36,7,3,36613
2010,36,8,1,1644
2010,36,8,2,653
2010,36,8,3,651
